dataset_id,dataset_id_for_rui,organ,rui_location_annotations_json,rui_location_annotations_Lu,list_of_colliding_AS
e72d8192-b98a-46e7-8ad8-b63006f0341b,e72d8192-b98a-46e7-8ad8-b63006f0341b_H20.33.024_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
e72d8192-b98a-46e7-8ad8-b63006f0341b,e72d8192-b98a-46e7-8ad8-b63006f0341b_H20.33.032_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
9fe4c77c-539c-4e77-bb13-3d61b89824bc,9fe4c77c-539c-4e77-bb13-3d61b89824bc_H19.30.002_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b_H21.33.028_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
610f6f26-dfd3-4920-b3cd-a7e14192c843,610f6f26-dfd3-4920-b3cd-a7e14192c843_H27477_Brain,,,,
3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b_H21.33.014_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
c0660294-0bef-4274-9525-6cc901975ea3,c0660294-0bef-4274-9525-6cc901975ea3_H21.33.033_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a_H20.33.025_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
0ec6b0b8-63e2-4918-97f8-6aafbba8817f,0ec6b0b8-63e2-4918-97f8-6aafbba8817f_H19.30.001_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a_H20.33.019_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
822a66fe-0330-4e63-bc23-7d1450799954,822a66fe-0330-4e63-bc23-7d1450799954_H21.33.041_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
8651648a-46df-448f-acaf-d1edf50fd8e6,8651648a-46df-448f-acaf-d1edf50fd8e6_H19.33.004_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
85d13974-fb6d-4c5e-8af9-b8639181f7ab,85d13974-fb6d-4c5e-8af9-b8639181f7ab_H20.33.036_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f_H19.30.002_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
a5c71863-b3c4-41e4-ae78-761679dfd437,a5c71863-b3c4-41e4-ae78-761679dfd437_H20.33.043_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
ff0798df-d1fb-4b33-94f2-3a568d2fd261,ff0798df-d1fb-4b33-94f2-3a568d2fd261_H21.33.025_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
eb1ddded-87fa-49e5-a76d-dc5783d519a4,eb1ddded-87fa-49e5-a76d-dc5783d519a4_H20.33.012_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
0ec6b0b8-63e2-4918-97f8-6aafbba8817f,0ec6b0b8-63e2-4918-97f8-6aafbba8817f_H20.33.044_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
ff0798df-d1fb-4b33-94f2-3a568d2fd261,ff0798df-d1fb-4b33-94f2-3a568d2fd261_H21.33.019_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b_H20.33.044_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3_H20.33.001_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f_H21.33.003_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
87e362ae-5b1d-46f7-85c0-c691c8b60d4c,87e362ae-5b1d-46f7-85c0-c691c8b60d4c_H20.33.036_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
8716534a-4c1c-414c-aa98-4a8b0b258034,8716534a-4c1c-414c-aa98-4a8b0b258034_CTRL-4_Brain,,,,
610f6f26-dfd3-4920-b3cd-a7e14192c843,610f6f26-dfd3-4920-b3cd-a7e14192c843_H27098_Brain,,,,
f42ac068-1316-4e7f-8003-a641f0362341,f42ac068-1316-4e7f-8003-a641f0362341_H20.33.030_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
14dec429-d8c5-49ff-859f-1aa3f8df6549,14dec429-d8c5-49ff-859f-1aa3f8df6549_H19.30.001_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
f42ac068-1316-4e7f-8003-a641f0362341,f42ac068-1316-4e7f-8003-a641f0362341_H20.33.024_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
822a66fe-0330-4e63-bc23-7d1450799954,822a66fe-0330-4e63-bc23-7d1450799954_H20.33.039_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
22272e8f-0154-44f9-929f-5c6fb8339d81,22272e8f-0154-44f9-929f-5c6fb8339d81_H20.33.034_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b_H19.30.001_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
683b3a92-b147-4523-9642-f1890ed901d2,683b3a92-b147-4523-9642-f1890ed901d2_H20.33.043_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
9fe4c77c-539c-4e77-bb13-3d61b89824bc,9fe4c77c-539c-4e77-bb13-3d61b89824bc_H21.33.003_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4b4b6b75-909c-418f-8f2f-00f53e413c6a,4b4b6b75-909c-418f-8f2f-00f53e413c6a_H21.33.040_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
822a66fe-0330-4e63-bc23-7d1450799954,822a66fe-0330-4e63-bc23-7d1450799954_H20.33.005_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
22272e8f-0154-44f9-929f-5c6fb8339d81,22272e8f-0154-44f9-929f-5c6fb8339d81_H20.33.008_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
8651648a-46df-448f-acaf-d1edf50fd8e6,8651648a-46df-448f-acaf-d1edf50fd8e6_H20.33.035_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
0ec6b0b8-63e2-4918-97f8-6aafbba8817f,0ec6b0b8-63e2-4918-97f8-6aafbba8817f_H21.33.014_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
9baa8ceb-91bb-45e4-92e8-f0cc7febe2b3,9baa8ceb-91bb-45e4-92e8-f0cc7febe2b3_GW20_34_Brain,,,,
6a1d7fc2-e720-4041-a309-5f71c8105bc8,6a1d7fc2-e720-4041-a309-5f71c8105bc8_H21.33.033_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4640b94c-d0c1-4da9-bec8-b8dd019f5298,4640b94c-d0c1-4da9-bec8-b8dd019f5298_H21.33.015_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
43cff06f-7cea-48b3-bdc2-d624177641e4,43cff06f-7cea-48b3-bdc2-d624177641e4_H21.33.022_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
0ec6b0b8-63e2-4918-97f8-6aafbba8817f,0ec6b0b8-63e2-4918-97f8-6aafbba8817f_H21.33.028_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
fe25c780-c6ad-4d7e-97f5-edf2785c116b,fe25c780-c6ad-4d7e-97f5-edf2785c116b_H20.33.036_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
43cff06f-7cea-48b3-bdc2-d624177641e4,43cff06f-7cea-48b3-bdc2-d624177641e4_H21.33.036_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
43cff06f-7cea-48b3-bdc2-d624177641e4,43cff06f-7cea-48b3-bdc2-d624177641e4_H21.33.037_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4640b94c-d0c1-4da9-bec8-b8dd019f5298,4640b94c-d0c1-4da9-bec8-b8dd019f5298_H21.33.028_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
43cff06f-7cea-48b3-bdc2-d624177641e4,43cff06f-7cea-48b3-bdc2-d624177641e4_H21.33.023_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
8651648a-46df-448f-acaf-d1edf50fd8e6,8651648a-46df-448f-acaf-d1edf50fd8e6_H20.33.008_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
a5c71863-b3c4-41e4-ae78-761679dfd437,a5c71863-b3c4-41e4-ae78-761679dfd437_H21.33.006_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4640b94c-d0c1-4da9-bec8-b8dd019f5298,4640b94c-d0c1-4da9-bec8-b8dd019f5298_H21.33.014_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
6a1d7fc2-e720-4041-a309-5f71c8105bc8,6a1d7fc2-e720-4041-a309-5f71c8105bc8_H21.33.032_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
8651648a-46df-448f-acaf-d1edf50fd8e6,8651648a-46df-448f-acaf-d1edf50fd8e6_H20.33.034_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
6a1d7fc2-e720-4041-a309-5f71c8105bc8,6a1d7fc2-e720-4041-a309-5f71c8105bc8_H21.33.026_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
0ec6b0b8-63e2-4918-97f8-6aafbba8817f,0ec6b0b8-63e2-4918-97f8-6aafbba8817f_H21.33.015_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4b4b6b75-909c-418f-8f2f-00f53e413c6a,4b4b6b75-909c-418f-8f2f-00f53e413c6a_H21.33.041_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
9baa8ceb-91bb-45e4-92e8-f0cc7febe2b3,9baa8ceb-91bb-45e4-92e8-f0cc7febe2b3_GW20_Brain,,,,
22272e8f-0154-44f9-929f-5c6fb8339d81,22272e8f-0154-44f9-929f-5c6fb8339d81_H20.33.035_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
f42ac068-1316-4e7f-8003-a641f0362341,f42ac068-1316-4e7f-8003-a641f0362341_H20.33.025_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
f42ac068-1316-4e7f-8003-a641f0362341,f42ac068-1316-4e7f-8003-a641f0362341_H20.33.019_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
8716534a-4c1c-414c-aa98-4a8b0b258034,8716534a-4c1c-414c-aa98-4a8b0b258034_CTRL-5_Brain,,,,
ea83fb36-10f8-44a7-ab5b-0785e4976583,ea83fb36-10f8-44a7-ab5b-0785e4976583_H19.30.002_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3_H20.33.014_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4640b94c-d0c1-4da9-bec8-b8dd019f5298,4640b94c-d0c1-4da9-bec8-b8dd019f5298_H20.33.044_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
eb1ddded-87fa-49e5-a76d-dc5783d519a4,eb1ddded-87fa-49e5-a76d-dc5783d519a4_H20.33.013_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
22272e8f-0154-44f9-929f-5c6fb8339d81,22272e8f-0154-44f9-929f-5c6fb8339d81_H19.33.004_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
ff0798df-d1fb-4b33-94f2-3a568d2fd261,ff0798df-d1fb-4b33-94f2-3a568d2fd261_H21.33.030_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3_H18.30.001_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4b4b6b75-909c-418f-8f2f-00f53e413c6a,4b4b6b75-909c-418f-8f2f-00f53e413c6a_H20.33.039_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
822a66fe-0330-4e63-bc23-7d1450799954,822a66fe-0330-4e63-bc23-7d1450799954_H21.33.040_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4b4b6b75-909c-418f-8f2f-00f53e413c6a,4b4b6b75-909c-418f-8f2f-00f53e413c6a_H20.33.005_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
683b3a92-b147-4523-9642-f1890ed901d2,683b3a92-b147-4523-9642-f1890ed901d2_H21.33.006_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4640b94c-d0c1-4da9-bec8-b8dd019f5298,4640b94c-d0c1-4da9-bec8-b8dd019f5298_H19.30.001_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
4c4dedb7-1f74-4be7-9916-21e00106a1a7,4c4dedb7-1f74-4be7-9916-21e00106a1a7_CTRL-1_Brain,,,,
822a66fe-0330-4e63-bc23-7d1450799954,822a66fe-0330-4e63-bc23-7d1450799954_H200.1023_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
c0660294-0bef-4274-9525-6cc901975ea3,c0660294-0bef-4274-9525-6cc901975ea3_H21.33.026_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
09104f5c-8de8-4e1b-9a71-876d78948db9,09104f5c-8de8-4e1b-9a71-876d78948db9_H21.33.035_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a_H20.33.024_Brain,VHMAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a_H20.33.030_Brain,VHFAllenBrain,http://purl.obolibrary.org/obo/UBERON_0013702|http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_white_matter_of_forebrain_R|Allen_middle_temporal_gyrus_R
