hubmap_id,uuid,descendants,has_h5,exact_hubmap_id
HBM886.ZXXN.298,6a75230d8d1063fcc8568537212211f5,cf3ba9b4cc97302d70d28139ae8e4c13,True,HBM537.SKND.632
HBM889.BXPN.494,099a05e6266e1edfdab4db55810f7caf,48bdce10978fb6c94a513987ab657031,True,HBM865.QLXW.297
HBM892.MXFF.848,2d27debfce3d25040af54fb77b25427b,35f5b75a7e3d0711f16b0a10219586fb,True,HBM743.RNWC.765
HBM892.MXFF.848,2d27debfce3d25040af54fb77b25427b,5bc39f0a0deb7632f5cb9650d5e7067c,True,HBM388.SGMJ.342
HBM894.MNHL.259,2192b4d95d164631d8c984dcde3ea635,85dcbf66b078d61015a6e1c1f971d7d8,True,HBM497.WQJW.847
HBM894.MNHL.259,2192b4d95d164631d8c984dcde3ea635,85dcbf66b078d61015a6e1c1f971d7d8,True,HBM497.WQJW.847
HBM894.VJNM.258,12adb09fef9ef119227ecbe87b41dcc2,84db9a72aba9ae0ef740192ad8747ee3,True,HBM634.GHKQ.553
HBM897.WVVR.437,4320a3ed03eeab0fe31ba8f62ad901d5,996a59f0f3819e0b8b425de528467407,True,HBM322.DQBR.836
HBM922.KSKR.637,5fba3cd9628ce41299533961b00763a4,704d16116f29994ab0e714f4afdb5516,True,HBM479.GMDK.586
HBM922.KSKR.637,5fba3cd9628ce41299533961b00763a4,704d16116f29994ab0e714f4afdb5516,True,HBM479.GMDK.586
HBM924.DSPX.449,11c92e3b876f5f79cd46a93eb90e074b,293d9f9a1a076c616ed91d7251ec831c,True,HBM395.WSDD.355
HBM927.ZWBG.769,8edfd1b291e958ee35c64cdb6a5e519d,643d4afbd87752a89d7643faed261aba,True,HBM295.RNLK.468
HBM935.CNXT.255,a2bf1303a535bba11900932213b0f987,c40da13b509a43ba96d3a6832f79bf71,True,HBM463.SSWN.245
HBM935.KGJC.468,585c27740dd6f680c0dcaba323562939,85dcbf66b078d61015a6e1c1f971d7d8,True,HBM497.WQJW.847
HBM935.KGJC.468,585c27740dd6f680c0dcaba323562939,85dcbf66b078d61015a6e1c1f971d7d8,True,HBM497.WQJW.847
HBM938.FTBC.347,34730c1fb6e55ece2567c4ffe53ca466,704d16116f29994ab0e714f4afdb5516,True,HBM479.GMDK.586
HBM938.FTBC.347,34730c1fb6e55ece2567c4ffe53ca466,704d16116f29994ab0e714f4afdb5516,True,HBM479.GMDK.586
HBM939.CNSV.893,df71091620312eacc28a6accccfb2aa4,ac1d4544ab4886b851f74b2c21952378,True,HBM339.FPMK.994
HBM939.CNSV.893,df71091620312eacc28a6accccfb2aa4,ac1d4544ab4886b851f74b2c21952378,True,HBM339.FPMK.994
HBM943.VFSK.297,167281fa2a3d19ac21d1e894c7338ba4,0119a79114328c9b2802771bed6611f5,True,HBM875.TXWJ.992
HBM945.QNRF.244,3eb2ebe44756a1a9cd244d8c9507fc7b,6f98ad7345f59e9a0a60b6f706b373bb,True,HBM656.TJNG.945
HBM945.QNRF.244,3eb2ebe44756a1a9cd244d8c9507fc7b,4c435d2297941eafda7fe30f327f88ec,True,HBM893.JVLB.845
HBM945.QNRF.244,3eb2ebe44756a1a9cd244d8c9507fc7b,6f98ad7345f59e9a0a60b6f706b373bb,True,HBM656.TJNG.945
HBM945.QNRF.244,3eb2ebe44756a1a9cd244d8c9507fc7b,4c435d2297941eafda7fe30f327f88ec,True,HBM893.JVLB.845
HBM953.CTWH.676,ad932200f9745e46d6f7bfd9458ad892,37e2a37daa119629991bbc398d00b576,True,HBM676.MCLF.587
HBM953.HGVS.696,d3c675e9f3507412928d3bb725c2c8d2,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM953.HGVS.696,d3c675e9f3507412928d3bb725c2c8d2,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM955.DXVQ.765,048723fd5863d45d8a8e867f21e8af9f,5d59784e70a74d4f44c729afff22668c,True,HBM244.WRXM.247
HBM955.DXVQ.765,048723fd5863d45d8a8e867f21e8af9f,5d59784e70a74d4f44c729afff22668c,True,HBM244.WRXM.247
HBM959.QMBB.765,e54c803efc899f4a6cb0f727734076eb,30cca46b98006c525d3df89d6b6374e4,True,HBM772.WGBN.852
HBM959.QMBB.765,e54c803efc899f4a6cb0f727734076eb,30cca46b98006c525d3df89d6b6374e4,True,HBM772.WGBN.852
HBM959.XNWL.627,db3eca4495be28a22d9d02d465c1f702,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM959.XNWL.627,db3eca4495be28a22d9d02d465c1f702,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM965.GWBH.574,319579dab915552f4640ecf57ce13c21,d6e6c8e452ed628425e9e928306a6db0,True,HBM592.DXHG.266
HBM969.CJQL.629,8e5c8f0cc61aad4fcbc5cc119bdf4c96,f9848244883f6c70972acef16680431a,True,HBM658.VPJK.669
HBM972.JCHH.759,01279a23c49b258b9330619a081014e4,a0bfd09a989530ba348d64499adf6a6b,True,HBM485.HJXJ.776
HBM972.VRNF.956,42b73e4e346571372f4babe678688dfd,de78115cc476af9422f916ddfbccbfb6,True,HBM726.SGLJ.852
HBM973.ZVNB.886,f41e71ec9619dbb065634b4714d1818e,a95f2c79bb637141f7e6874eddc8e274,True,HBM436.XFFT.833
HBM973.ZVNB.886,f41e71ec9619dbb065634b4714d1818e,a95f2c79bb637141f7e6874eddc8e274,True,HBM436.XFFT.833
HBM975.WHWM.552,1b015d3b973ac6510bbb40f4112f0486,7479e6dbfa3b3a8e1e2d4f78cbe0f9e4,True,HBM443.VNQV.892
HBM975.WHWM.552,1b015d3b973ac6510bbb40f4112f0486,7479e6dbfa3b3a8e1e2d4f78cbe0f9e4,True,HBM443.VNQV.892
HBM979.DJZW.835,7e452891b83ca984a2f210312d90495d,4608ccb9df2505ed8f3ffe02451b4a19,True,HBM886.XJSL.755
HBM982.TPNQ.737,fa6d9c732c7f239422ec6b357136fcd4,7646a8a89555a123a56446b66c183d58,True,HBM524.KHPH.599
HBM982.TPNQ.737,fa6d9c732c7f239422ec6b357136fcd4,fe391b9ac729ec7b73d55d66e1e74438,True,HBM865.TRVX.355
HBM982.TTRB.258,0c3ce767d87527f41fd705fd469390a0,853ab5348f619043ab2f997ac8ae14f0,True,HBM344.QRJX.878
HBM982.TTRB.258,0c3ce767d87527f41fd705fd469390a0,9d37d91769087f8082a514f6eed10bbc,True,HBM563.FJNH.776
HBM982.TTRB.258,0c3ce767d87527f41fd705fd469390a0,853ab5348f619043ab2f997ac8ae14f0,True,HBM344.QRJX.878
HBM982.TTRB.258,0c3ce767d87527f41fd705fd469390a0,9d37d91769087f8082a514f6eed10bbc,True,HBM563.FJNH.776
HBM983.QHFB.659,bbab5449e7476eb6b52cbb632980aa2b,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM983.QHFB.659,bbab5449e7476eb6b52cbb632980aa2b,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM984.LZDJ.635,1b2dede6f4a92c4114ae0e581b5466ce,704d16116f29994ab0e714f4afdb5516,True,HBM479.GMDK.586
HBM984.LZDJ.635,1b2dede6f4a92c4114ae0e581b5466ce,704d16116f29994ab0e714f4afdb5516,True,HBM479.GMDK.586
HBM985.TJZD.778,17be751d961c5baf6c1dbe2e70c5d93c,be103f95cc6c1a3e48f099d1bd149a49,True,HBM869.HBBF.473
HBM985.TJZD.778,17be751d961c5baf6c1dbe2e70c5d93c,503f9caeffb9ee1e1324793c977d2342,True,HBM799.ZJDP.379
HBM985.TJZD.778,17be751d961c5baf6c1dbe2e70c5d93c,be103f95cc6c1a3e48f099d1bd149a49,True,HBM869.HBBF.473
HBM985.TJZD.778,17be751d961c5baf6c1dbe2e70c5d93c,503f9caeffb9ee1e1324793c977d2342,True,HBM799.ZJDP.379
HBM992.XNZH.647,f1b130f1200ae1fabe56cb506245490c,3bb5f743b039cb620d7ef234e0876f7a,True,HBM349.QCWZ.339
HBM992.XNZH.647,f1b130f1200ae1fabe56cb506245490c,df811b74923e105691a021be3fa35e54,True,HBM785.LNQZ.992
